Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
KIAA1161	gene	KIAA1161	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Basal ganglia calcification, idiopathic, 7, autosomal recessive, OMIM #618317;Primary familial brain calcification;Atypical parkinsonism;Supranuclear gaze palsy			Abnormality of extrapyramidal motor function;HP:0002071	32211515;30656188;30649222;30460687;29910000;31951047		False	3	100;0;0	0.264	True		ENSG00000164976	ENSG00000164976	HGNC:19918													
KMT2B	gene	KMT2B	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia 28, childhood-onset , MIM#617284			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 33816656		False	3	100;0;0	0.264	True		ENSG00000272333	ENSG00000272333	HGNC:15840													
LRRK2	gene	LRRK2	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000188906	ENSG00000188906	HGNC:18618													
LYST	gene	LYST	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000143669	ENSG00000143669	HGNC:1968													
MAPT	gene	MAPT	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000186868	ENSG00000186868	HGNC:6893													
MECP2	gene	MECP2	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	MECP2-related disorders;Rett syndrome, MIM# 312750;Mental retardation, X-linked, syndromic 13, MIM# 300055			Abnormality of extrapyramidal motor function;HP:0002071	31970230;27050783		False	3	100;0;0	0.264	True		ENSG00000169057	ENSG00000169057	HGNC:6990													
NPC1	gene	NPC1	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Niemann-Pick disease, MIM# 257220;Parkinsonism			Abnormality of extrapyramidal motor function;HP:0002071	24035292;30369906		False	3	100;0;0	0.264	True		ENSG00000141458	ENSG00000141458	HGNC:7897													
NPC2	gene	NPC2	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Niemann Pick C2, OMIM 607625;Parkinsonism			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 35695805		False	3	100;0;0	0.264	True		ENSG00000119655	ENSG00000119655	HGNC:14537													
NR4A2	gene	NR4A2	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Intellectual developmental disorder with language impairment and early-onset DOPA-responsive dystonia-parkinsonism, MIM# 619911			Abnormality of extrapyramidal motor function;HP:0002071	31922365		False	3	100;0;0	0.264	True		ENSG00000153234	ENSG00000153234	HGNC:7981													
NUS1	gene	NUS1	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Intellectual developmental disorder, autosomal dominant 55, with seizures, MIM#	617831;Parkinsonism;Developmental delay;Intellectual disability;Ataxia;Myoclonus"			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 32485575;30348779		False	3	100;0;0	0.264	True		ENSG00000153989	ENSG00000153989	HGNC:21042													
OPA3	gene	OPA3	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	0;0;100	0.264	False		ENSG00000125741	ENSG00000125741	HGNC:8142													
PANK2	gene	PANK2	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	pantothenate kinase-associated neurodegeneration MONDO:0009319			Abnormality of extrapyramidal motor function;HP:0002071	23447832;20301663		False	3	0;0;0	0.264	True		ENSG00000125779	ENSG00000125779	HGNC:15894													
PARK7	gene	PARK7	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000116288	ENSG00000116288	HGNC:16369													
PDE8B	gene	PDE8B	Expert Review;Expert Review Green	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Striatal degeneration, autosomal dominant, MIM#609161			Abnormality of extrapyramidal motor function;HP:0002071	20085714;26769607;26475694		False	3	100;0;0	0.264	True		ENSG00000113231	ENSG00000113231	HGNC:8794													
PDGFB	gene	PDGFB	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 5, MIM# 615483			Abnormality of extrapyramidal motor function;HP:0002071	23913003		False	3	100;0;0	0.264	True		ENSG00000100311	ENSG00000100311	HGNC:8800													
PDGFRB	gene	PDGFRB	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 4, MIM# 615007			Abnormality of extrapyramidal motor function;HP:0002071	23255827;30979360		False	3	100;0;0	0.264	True		ENSG00000113721	ENSG00000113721	HGNC:8804													
PGK1	gene	PGK1	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Phosphoglycerate kinase 1 deficiency, MIM# 300653;Haemolytic anaemia;Rhabdomyolysis;Myopathy;Juvenile Parkinsonism;OMIM 300653			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 30975619		False	3	100;0;0	0.264	True		ENSG00000102144	ENSG00000102144	HGNC:8896													
PINK1	gene	PINK1	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinson disease 6, early onset MIM#605909			Abnormality of extrapyramidal motor function;HP:0002071	28980524		False	3	100;0;0	0.264	True		ENSG00000158828	ENSG00000158828	HGNC:14581													
PLA2G6	gene	PLA2G6	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	autosomal recessive Parkinson disease 14 MONDO:0013060			Abnormality of extrapyramidal motor function;HP:0002071	20301718		False	3	100;0;0	0.264	True		ENSG00000184381	ENSG00000184381	HGNC:9039													
POLG	gene	POLG	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	autosomal dominant progressive external ophthalmoplegia MONDO:0008003			Abnormality of extrapyramidal motor function;HP:0002071	20301791;15351195		False	3	100;0;0	0.264	True		ENSG00000140521	ENSG00000140521	HGNC:9179													
POLR3A	gene	POLR3A	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism, MIM# 607694;POLR3A Leukoencephalopathy;Parkinsonism;Ocular and dental abnormality;Hypogonadism			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 33652360		False	3	100;0;0	0.264	True		ENSG00000148606	ENSG00000148606	HGNC:30074													
PPP2R5D	gene	PPP2R5D	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Early onset Parkinsonism;Mental retardation, autosomal dominant 35, MIM#	616355"			Abnormality of extrapyramidal motor function;HP:0002071	33338668;32743835		False	3	100;0;0	0.264	True		ENSG00000112640	ENSG00000112640	HGNC:9312													
PRKCG	gene	PRKCG	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 14, MIM# 605361;Myoclonus;Parkinsonism			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 29603387		False	3	100;0;0	0.264	True		ENSG00000126583	ENSG00000126583	HGNC:9402													
PRKN	gene	PRKN	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000185345	ENSG00000185345	HGNC:8607													
PRKRA	gene	PRKRA	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	dystonia 16 MONDO:0012789			Abnormality of extrapyramidal motor function;HP:0002071	33502045		False	3	100;0;0	0.264	True		ENSG00000180228	ENSG00000180228	HGNC:9438													
PRNP	gene	PRNP	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	inherited Creutzfeldt-Jakob disease MONDO:0007403;Gerstmann-Straussler-Scheinker syndrome MONDO:0007656			Abnormality of extrapyramidal motor function;HP:0002071	20301407		False	3	100;0;0	0.264	True		ENSG00000171867	ENSG00000171867	HGNC:9449													
PSAP	gene	PSAP	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Parkinson disease 24, autosomal dominant, susceptibility to, MIM# 619491			Abnormality of extrapyramidal motor function;HP:0002071	32201884		False	3	100;0;0	0.264	True		ENSG00000197746	ENSG00000197746	HGNC:9498													
PSEN1	gene	PSEN1	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000080815	ENSG00000080815	HGNC:9508													
PTRHD1	gene	PTRHD1	Expert list;Expert Review Green	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	early-onset parkinsonism;intellectual disability			Abnormality of extrapyramidal motor function;HP:0002071	27753167;27134041;30398675;29143421		False	3	100;0;0	0.264	True		ENSG00000184924	ENSG00000184924	HGNC:33782													
PTS	gene	PTS	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	True		ENSG00000150787	ENSG00000150787	HGNC:9689													
QDPR	gene	QDPR	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hyperphenylalaninemia, BH4-deficient, C, MIM#261630;Dehydropteridin reductase deficiency, Infantile-onset dystonia;Parkinsonism;Epilepsy;Autonomic dysfunction;Hyperphenylalaninemia			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 28413401		False	3	100;0;0	0.264	True		ENSG00000151552	ENSG00000151552	HGNC:9752													
RAB39B	gene	RAB39B	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000155961	ENSG00000155961	HGNC:16499													
SCN1A	gene	SCN1A	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dravet syndrome, MIM# 607208;Epilepsy, Paekinsonism			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 28186331;24850485		False	3	100;0;0	0.264	True		ENSG00000144285	ENSG00000144285	HGNC:10585													
SERAC1	gene	SERAC1	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome, MIM# 614739;Parkinsonism			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 29332177;16527507		False	3	100;0;0	0.264	True		ENSG00000122335	ENSG00000122335	HGNC:21061													
SLC18A2	gene	SLC18A2	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinsonism-dystonia, infantile, 2 , MIM# 618049;Brain dopamine-serotonin transport disease, Childhood-onset parkinsonism			Abnormality of extrapyramidal motor function;HP:0002071	33983693;23363473;31240161;26497564		False	3	100;0;0	0.264	True		ENSG00000165646	ENSG00000165646	HGNC:10935													
SLC19A3	gene	SLC19A3	Expert Review Green;Literature	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Thiamine metabolism dysfunction syndrome 2 (biotin- or thiamine-responsive encephalopathy type 2), MIM# 607483;Childhood onset Dystonia and Parkinsonism			Abnormality of extrapyramidal motor function;HP:0002071	PMID: 24260777		False	3	100;0;0	0.264	True		ENSG00000135917	ENSG00000135917	HGNC:16266													
SLC20A2	gene	SLC20A2	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Basal ganglia calcification, idiopathic, 1, MIM# 213600			Abnormality of extrapyramidal motor function;HP:0002071	22327515;23334463		False	3	100;0;0	0.264	True		ENSG00000168575	ENSG00000168575	HGNC:10947													
SLC30A10	gene	SLC30A10	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	Unknown				Abnormality of extrapyramidal motor function;HP:0002071			False	3	100;0;0	0.264	False		ENSG00000196660	ENSG00000196660	HGNC:25355													
SLC39A14	gene	SLC39A14	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Hypermanganesemia with dystonia 2 (MIM# 617013)			Abnormality of extrapyramidal motor function;HP:0002071	27231142;32626807;29685658;30232769		False	3	100;0;0	0.264	True		ENSG00000104635	ENSG00000104635	HGNC:20858													
SLC6A3	gene	SLC6A3	Expert Review Green;Melbourne Genomics Health Alliance Complex Neurology Flagship;Victorian Clinical Genetics Services	Early-onset Parkinson disease		Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinsonism-dystonia, infantile, 1, MIM# 613135			Abnormality of extrapyramidal motor function;HP:0002071	21112253		False	3	100;0;0	0.264	True		ENSG00000142319	ENSG00000142319	HGNC:11049													
