Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
ARSA	gene	ARSA	Expert Review Green;London North GLH;South West GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Metachromatic leukodystrophy, 250100						False	3	50;50;0	3.55	False		ENSG00000100299	ENSG00000100299	HGNC:713													
ATM	gene	ATM	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Ataxia-telangiectasia, OMIM:208900						False	3	100;0;0	3.55	False		ENSG00000149311	ENSG00000149311	HGNC:795													
ATP13A2	gene	ATP13A2	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Kufor-Rakeb syndrome 606693;Parkinson disease;Dystonia				21060012		False	3	100;0;0	3.55	False		ENSG00000159363	ENSG00000159363	HGNC:30213													
ATP1A2	gene	ATP1A2	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	familial basilar migraine 602481;familial hemiplegic migraine type 2, 602481;alternating hemiplegia of childhood 104290;Dystonia;migraine				18056581;12953268;12539047		False	3	100;0;0	3.55	False		ENSG00000018625	ENSG00000018625	HGNC:800													
ATP1A3	gene	ATP1A3	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	DYSTONIA 12, 128235;Rapid-Onset Dystonia-Parkinsonism;Dystonia-12, 128235;ALTERNATING HEMIPLEGIA OF CHILDHOOD 2, 614820				22850527;22842232;20301334		False	3	100;0;0	3.55	False		ENSG00000105409	ENSG00000105409	HGNC:801													
ATP5G3	gene	ATP5G3	Expert Review Green;Literature;NHS GMS	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia, early-onset, and/or spastic paraplegia, OMIM:619681				34636445;34954817		False	3	100;0;0	3.55	False		ENSG00000154518	ENSG00000154518	HGNC:843													
ATP7B	gene	ATP7B	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Wilson disease 277900;Dystonia				20301685		False	3	100;0;0	3.55	False		ENSG00000123191	ENSG00000123191	HGNC:870													
BCAP31	gene	BCAP31	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			X-LINKED: hemizygous mutation in males, biallelic mutations in females	DEAFNESS, DYSTONIA, AND CENTRAL HYPOMYELINATION WITH DISORGANIZATION OF THE GOLGI APPARATUS;Deafness, dystonia and cerebellar hypomyelination, 300475				28332767;24011989		False	3	100;0;0	3.55	False		ENSG00000185825	ENSG00000185825	HGNC:16695													
BCS1L	gene	BCS1L	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Leigh syndrome, 256000;Bjornstad syndrome, 262000;Mitochondrial complex III deficiency, nuclear type 1, 124000						False	3	50;50;0	3.55	False		ENSG00000074582	ENSG00000074582	HGNC:1020													
C19orf12	gene	C19orf12	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	?Spastic paraplegia 43, autosomal recessive, OMIM:615043;Neurodegeneration with brain iron accumulation 4, OMIM: 614298				21981780;29295770;31087512		False	3	100;0;0	3.55	False		ENSG00000131943	ENSG00000131943	HGNC:25443													
CACNA1A	gene	CACNA1A	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Episodic ataxia, type 2, OMIM:108500				21734179;17575281		False	3	100;0;0	3.55	False		ENSG00000141837	ENSG00000141837	HGNC:1388													
CACNA1G	gene	CACNA1G	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits 618087;Spinocerebellar ataxia 42 616795						False	3	100;0;0	3.55	False		ENSG00000006283	ENSG00000006283	HGNC:1394													
CACNB4	gene	CACNB4	Expert Review Green;London North GLH;NHS GMS;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 9;EPISODIC ATAXIA, TYPE 5				10762541;9628818;27003325;32176688		False	3	67;0;33	3.55	False		ENSG00000182389	ENSG00000182389	HGNC:1404													
CAMK4	gene	CAMK4	Expert Review Green;Literature;Other	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Global developmental delay;Intellectual disability;Autism;Behavioral abnormality;Abnormality of movement;Dystonia;Ataxia;Chorea;Myoclonus				30262571;33098801;33211350		False	3	100;0;0	3.55	False	Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments	ENSG00000152495	ENSG00000152495	HGNC:1464													
CLN3	gene	CLN3	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 3, 204200						False	3	100;0;0	3.55	False		ENSG00000188603	ENSG00000188603	HGNC:2074													
CLN5	gene	CLN5	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 5 OMIM:256731;neuronal ceroid lipofuscinosis 5 MONDO:0009745						False	3	100;0;0	3.55	False		ENSG00000102805	ENSG00000102805	HGNC:2076													
CLPB	gene	CLPB	Expert Review Green;London North GLH;NHS GMS	Childhood onset dystonia, chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	3-methylglutaconic aciduria, type VIIB, autosomal recessive, OMIM:616271;3-methylglutaconic aciduria, type VIIA, autosomal dominant, OMIM:619835;Neutropenia, severe congenital, 9, autosomal dominant, OMIM:619813				28687938;34140661		False	3	100;0;0	3.55	False		ENSG00000162129	ENSG00000162129	HGNC:30664													
COASY	gene	COASY	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with brain iron accumulation 6 615643;COASY protein-associated neurodegeneration				11980892;25778941;24360804;27021474;28489334;30089828;36495139		False	3	100;0;0	3.55	False		ENSG00000068120	ENSG00000068120	HGNC:29932													
COX10	gene	COX10	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex IV deficiency, nuclear type 3, OMIM:619046				10767350		False	3	100;0;0	3.55	False		ENSG00000006695	ENSG00000006695	HGNC:2260													
COX15	gene	COX15	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex IV deficiency, nuclear type 6, OMIM:615119						False	3	100;0;0	3.55	False		ENSG00000014919	ENSG00000014919	HGNC:2263													
COX20	gene	COX20	Expert Review Green;London North GLH;NHS GMS	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex IV deficiency, nuclear type 11, OMIM:619054				30656193;33751098;24202787		False	3	67;0;33	3.55	False		ENSG00000203667	ENSG00000203667	HGNC:26970													
CSTB	gene	CSTB	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg) OMIM:254800;Unverricht-Lundborg syndrome MONDO:0009698				26843564		False	3	33;67;0	3.55	False		ENSG00000160213	ENSG00000160213	HGNC:2482													
DCAF17	gene	DCAF17	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Dystonia;Woodhouse-Sakati syndrome, 241080						False	3	100;0;0	3.55	False		ENSG00000115827	ENSG00000115827	HGNC:25784													
DDC	gene	DDC	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Aromatic L-amino acid decarboxylase deficiency, OMIM:608643;Aromatic L-amino acid decarboxylase deficiency, MONDO:0012084				27830117;27604308;24816252;28100251;30952622		False	3	100;0;0	3.55	False		ENSG00000132437	ENSG00000132437	HGNC:2719													
DHDDS	gene	DHDDS	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Developmental delay and seizures with or without movement abnormalities, OMIM:617836				29100083;32654954;33798445;34182312;34382076;34504728		False	3	50;0;50	3.55	False		ENSG00000117682	ENSG00000117682	HGNC:20603													
DLAT	gene	DLAT	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Pyruvate dehydrogenase E2 deficiency 245348;Dystonia				16049940;19891062		False	3	100;0;0	3.55	False		ENSG00000150768	ENSG00000150768	HGNC:2896													
DLD	gene	DLD	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Dihydrolipoamide dehydrogenase deficiency, 246900						False	3	100;0;0	3.55	False		ENSG00000091140	ENSG00000091140	HGNC:2898													
DNAJC12	gene	DNAJC12	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Hyperphenylalaninemia, mild, non-BH4-deficient, 617384				28132689		False	3	100;0;0	3.55	False		ENSG00000108176	ENSG00000108176	HGNC:28908													
ECHS1	gene	ECHS1	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency, OMIM:616277						False	3	100;0;0	3.55	False		ENSG00000127884	ENSG00000127884	HGNC:3151													
EIF2AK2	gene	EIF2AK2	Expert Review Green;Literature	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome, 618877				32197074;33236446;33866603		False	3	100;0;0	3.55	False		ENSG00000055332	ENSG00000055332	HGNC:9437													
FA2H	gene	FA2H	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	fatty acid hydroxylase-associated neurodegeneration;Dystonia;Spastic paraplegia 35, autosomal recessive 612319				19068277		False	3	100;0;0	3.55	False		ENSG00000103089	ENSG00000103089	HGNC:21197													
FBXO7	gene	FBXO7	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Parkinson disease 15, autosomal recessive, 260300;juvenile parkinsonism;Dystonia						False	3	100;0;0	3.55	False		ENSG00000100225	ENSG00000100225	HGNC:13586													
FITM2	gene	FITM2	Expert list;Expert Review Green	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Siddiqi syndrome OMIM:618635;siddiqi syndrome MONDO:0032842				28067622;30214770;30288795		False	3	100;0;0	3.55	False		ENSG00000197296	ENSG00000197296	HGNC:16135													
FOLR1	gene	FOLR1	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration due to cerebral folate transport deficiency, 613068;Folate receptor alpha deficiency				27830117;21937992;19732866;2044715		False	3	100;0;0	3.55	False		ENSG00000110195	ENSG00000110195	HGNC:3791													
FOXG1	gene	FOXG1	Expert Review Green;South West GLH	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Rett Syndrome, congenital variant OMIM:613454;Rett syndrome, congenital variant MONDO:0013270				21441262;19564653;19578037;27029630;34399161;31316448		False	3	67;33;0	3.55	False		ENSG00000176165	ENSG00000176165	HGNC:3811													
FOXRED1	gene	FOXRED1	Expert Review Green;London North GLH;South West GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex I deficiency, nuclear type 19, 618241						False	3	50;0;50	3.55	False		ENSG00000110074	ENSG00000110074	HGNC:26927													
FTL	gene	FTL	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodegeneration with brain iron accumulation 3 606159						False	3	100;0;0	3.55	False		ENSG00000087086	ENSG00000087086	HGNC:3999													
FUCA1	gene	FUCA1	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Fucosidosis OMIM:230000;fucosidosis MONDO:0009254				31064022		False	3	67;0;33	3.55	False		ENSG00000179163	ENSG00000179163	HGNC:4006													
FXN	gene	FXN	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Friedreich ataxia OMIM:229300;Friedreich ataxia with retained reflexes OMIM:229300;Friedreich ataxia 1 MONDO:0100340						False	3	67;0;33	3.55	False		ENSG00000165060	ENSG00000165060	HGNC:3951													
GBA	gene	GBA	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	"Gaucher disease, perinatal lethal, 608013;Gaucher disease, type I, 230800;Gaucher disease, type II, 230900;Gaucher disease, type III	231000;Gaucher disease, type IIIC, 231005"						False	3	100;0;0	3.55	False		ENSG00000177628	ENSG00000177628	HGNC:4177													
GCDH	gene	GCDH	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Dystonia;Glutaricaciduria, type I, 231670				8900227;11174631;8900228;10699052;7795610		False	3	100;0;0	3.55	False		ENSG00000105607	ENSG00000105607	HGNC:4189													
GCH1	gene	GCH1	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Dopa-Responsive Dystonia (DRD);Hyperphenylalaninemia, BH4-deficient, B, 233910;Dystonia, DOPA-responsive, with or without hyperphenylalaninemia, 128230;GTP-cyclohydrolase deficiency				3762960;8163996;7730309;10987649;942621;9667588;3822637;7874165;17111153;6734669;1899474;945938;3400489;7869202;10208576;20301334;27830117;12552057;20301681;10732814;12084887;3041760;16908750;11346370;11113234;2296384;15753436		False	3	100;0;0	3.55	False		ENSG00000131979	ENSG00000131979	HGNC:4193													
GJC2	gene	GJC2	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 44, autosomal recessive, 613206;Leukodystrophy, hypomyelinating, 2, 608804						False	3	100;0;0	3.55	False		ENSG00000198835	ENSG00000198835	HGNC:17494													
GLB1	gene	GLB1	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	GM1-gangliosidosis, type III, 230650						False	3	100;0;0	3.55	False		ENSG00000170266	ENSG00000170266	HGNC:4298													
GLRA1	gene	GLRA1	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Hyperekplexia, hereditary 1, 149400				20301437		False	3	100;0;0	3.55	False		ENSG00000145888	ENSG00000145888	HGNC:4326													
GLRB	gene	GLRB	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Hyperekplexia 2 OMIM:614619;hyperekplexia 2 MONDO:0013828				21391991;23238346;11929858;33323420		False	3	67;0;33	3.55	False		ENSG00000109738	ENSG00000109738	HGNC:4329													
GM2A	gene	GM2A	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	GM2-gangliosidosis, AB variant, 272750						False	3	100;0;0	3.55	False		ENSG00000196743	ENSG00000196743	HGNC:4367													
GNAL	gene	GNAL	Expert Review Green;London North GLH;PanelApp;South West GLH	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia 25, 615073				25847575;20301334;24151159;23222958;26810727;24535567;27222887;23759320;25382112;24408567;26506956;23449625;24729450;26725140;26365774;27123488;27093447		False	3	100;0;0	3.55	False		ENSG00000141404	ENSG00000141404	HGNC:4388													
GNAO1	gene	GNAO1	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodevelopmental disorder with involuntary movements, 617493				26060304;27625011;25966631;27068059;28357411		False	3	100;0;0	3.55	False		ENSG00000087258	ENSG00000087258	HGNC:4389													
GNB1	gene	GNB1	Expert list;Expert Review Green	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Mental retardation, autosomal dominant 42 OMIM:616973;intellectual disability, autosomal dominant 42 MONDO:0014855				27108799;30194818;27668284;31034681		False	3	100;0;0	3.55	False	Other	ENSG00000078369	ENSG00000078369	HGNC:4396													
GRIN1	gene	GRIN1	Expert list;Expert Review Green	Childhood onset dystonia, chorea or related movement disorder			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant OMIM:614254;intellectual disability, autosomal dominant 8 MONDO:0013655;Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal recessive OMIM:617820;neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal recessive MONDO:0060629				29365063;27164704;28051072		False	3	100;0;0	3.55	False		ENSG00000176884	ENSG00000176884	HGNC:4584													
GTPBP2	gene	GTPBP2	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Jaberi-Elahi syndrome, 617988						False	3	100;0;0	3.55	False		ENSG00000172432	ENSG00000172432	HGNC:4670													
HCFC1	gene	HCFC1	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Mental retardation, X-linked 3 (methylmalonic acidemia and homocysteinemia, cblX type ), 309541						False	3	100;0;0	3.55	False		ENSG00000172534	ENSG00000172534	HGNC:4839													
HECW2	gene	HECW2	Expert Review Green;Literature;NHS GMS	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Neurodevelopmental disorder with hypotonia, seizures, and absent language, OMIM:617268				27389779;27334371;34321324		False	3	100;0;0	3.55	False		ENSG00000138411	ENSG00000138411	HGNC:29853													
HEXA	gene	HEXA	Expert Review Green;London North GLH;South West GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Hex A pseudodeficiency, 272800 AR;GM2-gangliosidosis, several forms, 272800;Tay-Sachs disease, 272800						False	3	50;50;0	3.55	False		ENSG00000213614	ENSG00000213614	HGNC:4878													
HIBCH	gene	HIBCH	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	3-hydroxyisobutryl-CoA hydrolase deficiency 250620						False	3	100;0;0	3.55	False		ENSG00000198130	ENSG00000198130	HGNC:4908													
HNRNPH1	gene	HNRNPH1	Expert Review Green;Literature	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	HNRNPH1-related neurodevelopmental disorder;Neurodevelopmental disorder with craniofacial dysmorphism and skeletal defects, OMIM:620083				29938792;32335897		False	3	100;0;0	3.55	False		ENSG00000169045	ENSG00000169045	HGNC:5041													
HPCA	gene	HPCA	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	adolescence-onset segmental dystonia;generalized dystonia with additional neurological features;Dystonia 2, torsion, autosomal recessive, 224500;childhood-onset generalized dystonia				25799108;30145809		False	3	100;0;0	3.55	False		ENSG00000121905	ENSG00000121905	HGNC:5144													
HPRT1	gene	HPRT1	Expert Review Green;London North GLH;South West GLH	Childhood onset dystonia, chorea or related movement disorder			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lesch-Nyhan syndrome, OMIM:300322;Dystonia				20176575;20301328;23975452		False	3	33;33;33	3.55	False		ENSG00000165704	ENSG00000165704	HGNC:5157													
HSPD1	gene	HSPD1	Expert Review Green;London North GLH	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	Leukodystrophy, hypomyelinating, 4, OMIM:612233				18571143;27405012		False	3	100;0;0	3.55	False		ENSG00000144381	ENSG00000144381	HGNC:5261													
HTRA2	gene	HTRA2	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			BIALLELIC, autosomal or pseudoautosomal	3-methylglutaconic aciduria, type VIII 617248				27208207;27696117		False	3	100;0;0	3.55	False		ENSG00000115317	ENSG00000115317	HGNC:14348													
IFIH1	gene	IFIH1	Expert Review Green;London North GLH;PanelApp	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Aicardi-Goutieres syndrome 7, OMIM:615846						False	3	100;0;0	3.55	False		ENSG00000115267	ENSG00000115267	HGNC:18873													
IMPDH2	gene	IMPDH2	Expert Review Green;Literature	Childhood onset dystonia, chorea or related movement disorder			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with dystonia				33098801;34305140		False	3	100;0;0	3.55	False		ENSG00000178035	ENSG00000178035	HGNC:6053													
